HMDB_ID,compound_name,Molecular_Formula,MonoisotopicMass,smiles,inchikey
HMDB0003603,CE(10:0),C37H64O2,540.4906313,CCCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C,LJGMGXXCKVFFIS-UHFFFAOYSA-N
HMDB0005189,CE(18:1(11Z)),C45H78O2,650.6001817,CCCCCC\C=C/CCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)C3CC[C@]4(C)C(CCC4C3CC=C2C1)[C@H](C)CCCC(C)C,BNQAKMBVXYXXED-XZMNDPPTSA-N
HMDB0000918,CE(18:1(9Z)),C45H78O2,650.6001817,CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H]1CC[C@]2(C)C3CC[C@]4(C)C(CCC4C3CC=C2C1)[C@H](C)CCCC(C)C,RJECHNNFRHZQKU-DVPYOPPASA-N
HMDB0000610,"CE(18:2(9Z,12Z))",C45H76O2,648.5845317,CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H]1CC[C@]2(C)C3CC[C@]4(C)C(CCC4C3CC=C2C1)[C@H](C)CCCC(C)C,NAACPBBQTFFYQB-XHDSEGDBSA-N
HMDB0006737,"CE(22:2(13Z,16Z))",C49H84O2,704.6471319,CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)C3CC[C@]4(C)C(CCC4C3CC=C2C1)[C@H](C)CCCC(C)C,YSGVSTJGBYXXIM-OVUVNFMNSA-N
HMDB0011760,Cer(d18:0/16:0),C34H69NO3,539.5277451,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCCCC,GCGTXOVNNFGTPQ-JHOUSYSJSA-N
HMDB0011761,Cer(d18:0/18:0),C36H73NO3,567.5590452,[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCCCC)[C@H](O)CCCCCCCCCCCCCCC,KZTJQXAANJHSCE-OIDHKYIRSA-N
HMDB0011764,Cer(d18:0/20:0),C38H77NO3,595.5903453,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,ZWAUSWHRQBSECP-PQQNNWGCSA-N
HMDB0011765,Cer(d18:0/22:0),C40H81NO3,623.6216455,CCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,SXPRAKSDHOEHIG-ZESVVUHVSA-N
HMDB0011767,Cer(d18:0/23:0),C41H83NO3,637.6372955,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,FTSDYFFYZJTACJ-IOLBBIBUSA-N
HMDB0011768,Cer(d18:0/24:0),C42H85NO3,651.6529456,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,BPLYVSYSBPLDOA-WVILEFPPSA-N
HMDB0011770,Cer(d18:0/25:0),C43H87NO3,665.6685956,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,HCDLRJUFVJOBJP-ACEXITHZSA-N
HMDB0011771,Cer(d18:0/26:0),C44H89NO3,679.6842457,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,NWERZHCPHDHUMO-WZYYJWNZSA-N
HMDB0004947,Cer(d18:1/12:0),C30H59NO3,481.4494947,[H][C@@](CO)(NC(=O)CCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,HXFPPRPLRSPNIB-VARSQMIESA-N
HMDB0004949,Cer(d18:1/16:0),C34H67NO3,537.512095,[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,YDNKGFDKKRUKPY-TURZORIXSA-N
HMDB0004950,Cer(d18:1/18:0),C36H71NO3,565.5433951,[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,VODZWWMEJITOND-NXCSZAMKSA-N
HMDB0004948,Cer(d18:1/18:1(9Z)),C36H69NO3,563.5277451,[H][C@@](CO)(NC(=O)CCCCCCC\C=C/CCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,OBFSLMQLPNKVRW-RHPAUOISSA-N
HMDB0004951,Cer(d18:1/20:0),C38H75NO3,593.5746953,[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,XWBWIAOWSABHFI-NUKVNZTCSA-N
HMDB0004952,Cer(d18:1/22:0),C40H79NO3,621.6059954,[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,KEPQASGDXIEOIL-GLQCRSEXSA-N
HMDB0004956,Cer(d18:1/24:0),C42H83NO3,649.6372955,[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,ZJVVOYPTFQEGPH-AUTSUKAISA-N
HMDB0004953,Cer(d18:1/24:1(15Z)),C42H81NO3,647.6216455,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC,VJSBNBBOSZJDKB-KPEYJIHVSA-N
HMDB0004957,Cer(d18:1/25:0),C43H85NO3,663.6529456,[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,QHPYSHVSWAOLHS-PVNBSDFKSA-N
HMDB0004955,Cer(d18:1/26:0),C44H87NO3,677.6685956,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC,CJROVRTUSFQVMR-GVOPMEMSSA-N
HMDB0010697,Cer(t18:0/16:0),C34H69NO4,555.5226597,[H][C@@](O)(C(O)CCCCCCCCCCCCCC)[C@]([H])(CO)NC(=O)CCCCCCCCCCCCCCC,IVBULNXGVIHEKN-AUOMWKRBSA-N
HMDB0055979,DG(14:0/0:0/22:5n3),C39H66O5,614.4910252,[H][C@@](O)(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,YEUGSVVCGREBDT-BBSCOQMWSA-N
HMDB0055974,DG(14:0/0:0/22:5n6),C39H66O5,614.4910252,[H][C@@](O)(COC(=O)CCCCCCCCCCCCC)COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,TUHWKCBRUXQIHQ-ADNFXOFXSA-N
HMDB0055980,DG(14:0/0:0/22:6n3),C39H64O5,612.4753751,[H][C@@](O)(COC(=O)CCCCCCCCCCCCC)COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,DNGFLPFNXOMGJW-CEKAUKHESA-N
HMDB0007014,DG(14:0/18:1(11Z)/0:0),C35H66O5,566.4910252,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,XITYIRJXXQNQKT-ZWOXTJJBSA-N
HMDB0007015,DG(14:0/18:1(9Z)/0:0),C35H66O5,566.4910252,[H]\C(CCCCCCCC)=C(/[H])CCCCCCCC(=O)O[C@@]([H])(CO)COC(=O)CCCCCCCCCCCCC,XEQQGHISHUGMIP-ASUORMEESA-N
HMDB0007016,"DG(14:0/18:2(9Z,12Z)/0:0)",C35H64O5,564.4753751,[H]C(CCCCC)=C([H])C\C([H])=C(\[H])CCCCCCCC(=O)O[C@@]([H])(CO)COC(=O)CCCCCCCCCCCCC,WVBVUWWRPSWGDS-JWVBYZEHSA-N
HMDB0007032,"DG(14:0/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",C39H66O5,614.4910252,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,ILUYFTWKNLJHOS-BJTCJBOMSA-N
HMDB0007033,"DG(14:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",C39H66O5,614.4910252,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,UNAUUXGPAPFTQK-MTCOIHPXSA-N
HMDB0007034,"DG(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C39H64O5,612.4753751,[H][C@](CO)(COC(=O)CCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,FRUADKDVYOLUEU-RWYVPCEMSA-N
HMDB0007060,"DG(14:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)",C39H66O5,614.4910252,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,PVIFENQCGOXOHK-ADJKREHHSA-N
HMDB0007061,"DG(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",C39H64O5,612.4753751,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,VJQIPMXNHWLHEJ-WCNLUZKGSA-N
HMDB0007062,"DG(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",C39H64O5,612.4753751,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,QSZQNXRKRGRBGH-ABHQEDCTSA-N
HMDB0056148,DG(14:1n5/0:0/22:4n6),C39H66O5,614.4910252,[H][C@](O)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)COC(=O)CCC\C=C/CCCCCCCC,YWYQODJQQTZXGP-XDZXJOEWSA-N
HMDB0056154,DG(14:1n5/0:0/22:5n3),C39H64O5,612.4753751,[H][C@](O)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COC(=O)CCC\C=C/CCCCCCCC,DSPKXVYJORTNRJ-AQUVOALMSA-N
HMDB0056149,DG(14:1n5/0:0/22:5n6),C39H64O5,612.4753751,[H][C@@](O)(COC(=O)CCC\C=C/CCCCCCCC)COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,CDTXMUFCBIHNCK-NUUBBBAFSA-N
HMDB0007079,DG(15:0/20:1(11Z)/0:0),C38H72O5,608.5379754,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,DICYCLUXEYFAQX-ORMHLZIJSA-N
HMDB0056022,DG(16:0/0:0/18:2n6),C38H70O5,606.5223253,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/C\C=C/CCCCCC,SYTLTRZEHNVTSX-UXDULJOJSA-N
HMDB0056023,DG(16:0/0:0/18:3n6),C37H66O5,590.4910252,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,SFMJHWFZJBATQB-YUUQBSMXSA-N
HMDB0056033,DG(16:0/0:0/20:5n3),C39H66O5,614.4910252,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,OSXMEYNKEVXBGM-NNKYWXBCSA-N
HMDB0007099,DG(16:0/16:1(9Z)/0:0),C35H66O5,566.4910252,[H]\C(CCCCCC)=C(/[H])CCCCCCCC(=O)O[C@@]([H])(CO)COC(=O)CCCCCCCCCCCCCCC,ADLOEVQMJKYKSR-YAIMUBSCSA-N
HMDB0007101,DG(16:0/18:1(11Z)/0:0),C37H70O5,594.5223253,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,IIEPDWHEGOSXLD-NMYQGLQJSA-N
HMDB0007102,DG(16:0/18:1(9Z)/0:0),C37H70O5,594.5223253,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,YEJYLHKQOBOSCP-OZKTZCCCSA-N
HMDB0007103,"DG(16:0/18:2(9Z,12Z)/0:0)",C37H68O5,592.5066753,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,SVXWJFFKLMLOHO-YAIZGCQRSA-N
HMDB0007114,"DG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",C39H66O5,614.4910252,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,WLYFADQAJKNNQG-DEWGQWFUSA-N
HMDB0007141,"DG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)",C39H66O5,614.4910252,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,IVRNQYIPGILFPZ-SEKRGLSRSA-N
HMDB0007142,"DG(16:1(9Z)/20:4(8Z,11Z,14Z,17Z)/0:0)",C39H66O5,614.4910252,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,CMBHKSKRJUUOQH-YGFCVJAISA-N
HMDB0007143,"DG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",C39H64O5,612.4753751,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,MUYDIVLBRBWUDW-JCIONVESSA-N
HMDB0056173,DG(16:1n7/0:0/20:4n3),C39H66O5,614.4910252,[H][C@](O)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COC(=O)CCCCC\C=C/CCCCCCCC,RESRNMIXCOXYHQ-FXGFDOJOSA-N
HMDB0056167,DG(16:1n7/0:0/20:4n6),C39H66O5,614.4910252,[H][C@@](O)(COC(=O)CCCCC\C=C/CCCCCCCC)COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,JWCNGONSUJKGDO-HKHOLRNYSA-N
HMDB0056174,DG(16:1n7/0:0/20:5n3),C39H64O5,612.4753751,[H][C@@](O)(COC(=O)CCCCC\C=C/CCCCCCCC)COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,XJJBSSJHWZLHHT-VXNPXAPHSA-N
HMDB0056060,DG(18:0/0:0/22:5n3),C43H74O5,670.5536255,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,DRUQEDUMAQZVOU-WPCIJTTOSA-N
HMDB0056055,DG(18:0/0:0/22:5n6),C43H74O5,670.5536255,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,XIZKIPQKOHUAHX-NLGFXGKHSA-N
HMDB0056061,DG(18:0/0:0/22:6n3),C43H72O5,668.5379754,[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,RRALAGZOUWRTFP-USQBYQOHSA-N
HMDB0007175,"DG(18:0/22:2(13Z,16Z)/0:0)",C43H80O5,676.6005757,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,CPEWURNZWJEDDC-CMFLVMKTSA-N
HMDB0007177,"DG(18:0/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",C43H74O5,670.5536255,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,LTTZSZYLXABAOL-PYZFZJQXSA-N
HMDB0007178,"DG(18:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",C43H74O5,670.5536255,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,JDCKQBKHWBEMSZ-QYYXEFEZSA-N
HMDB0007179,"DG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C43H72O5,668.5379754,[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,LBDXVTOFXXDOGH-KXYFHQNYSA-N
HMDB0007187,DG(18:1(11Z)/18:0/0:0),C39H74O5,622.5536255,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,FENDTVWNLRYBGG-SFVGVZPYSA-N
HMDB0007188,DG(18:1(11Z)/18:1(11Z)/0:0),C39H72O5,620.5379754,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,JQTCHIYVEDEVBR-ZHDGQSQGSA-N
HMDB0007189,DG(18:1(11Z)/18:1(9Z)/0:0),C39H72O5,620.5379754,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,SRHKYLVXCXLCRK-NZSGFQRZSA-N
HMDB0007193,"DG(18:1(11Z)/18:4(6Z,9Z,12Z,15Z)/0:0)",C39H66O5,614.4910252,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,RJZXOVDQLWQIPM-MUYODOAPSA-N
HMDB0007199,"DG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z)/0:0)",C41H70O5,642.5223253,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,UUDOMEYLXRMHOC-FXHMYPJMSA-N
HMDB0007200,"DG(18:1(11Z)/20:4(8Z,11Z,14Z,17Z)/0:0)",C41H70O5,642.5223253,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,SISOTSHTWKLHSX-TZVDTISPSA-N
HMDB0007201,"DG(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",C41H68O5,640.5066753,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,VOMWZIOQFOWIQI-MKRDPDFLSA-N
HMDB0007205,"DG(18:1(11Z)/22:4(7Z,10Z,13Z,16Z)/0:0)",C43H74O5,670.5536255,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,NKDHOYXNDMODDX-YBHIYYQISA-N
HMDB0007206,"DG(18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",C43H72O5,668.5379754,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,YJHQVQIVRKJNNG-YPKFTTCHSA-N
HMDB0007207,"DG(18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",C43H72O5,668.5379754,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,ZEMYNAGHMFXKOF-VTNHKWKHSA-N
HMDB0007208,"DG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C43H70O5,666.5223253,[H][C@](CO)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,CVSMXWVJFQUQJK-YMCYZELXSA-N
HMDB0007216,DG(18:1(9Z)/18:0/0:0),C39H74O5,622.5536255,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,QFAYEXQEVKDUJW-DGZCRLAFSA-N
HMDB0007217,DG(18:1(9Z)/18:1(11Z)/0:0),C39H72O5,620.5379754,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,REOLZUSWSABFNR-ZLQCVYQCSA-N
HMDB0007218,DG(18:1(9Z)/18:1(9Z)/0:0),C39H72O5,620.5379754,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,AFSHUZFNMVJNKX-LLWMBOQKSA-N
HMDB0007219,"DG(18:1(9Z)/18:2(9Z,12Z)/0:0)",C39H70O5,618.5223253,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,BLZVZPYMHLXLHG-JOBMVARSSA-N
HMDB0007222,"DG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/0:0)",C39H66O5,614.4910252,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,ORIYBZMGTOPMPK-ARWGWEKXSA-N
HMDB0007228,"DG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)",C41H70O5,642.5223253,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,LWXLWRXRJKMNLM-GOZUYJTOSA-N
HMDB0007229,"DG(18:1(9Z)/20:4(8Z,11Z,14Z,17Z)/0:0)",C41H70O5,642.5223253,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,CDIDDLXSXXDECX-YGTYKICOSA-N
HMDB0007230,"DG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",C41H68O5,640.5066753,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,JLJZWBKQVKCOJP-GZAZVFSZSA-N
HMDB0007234,"DG(18:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)",C43H74O5,670.5536255,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,XLFXOFMAQPNCDB-IATQTFTGSA-N
HMDB0007235,"DG(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",C43H72O5,668.5379754,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,ZSUNRJOJJXRACA-PYQPTFFQSA-N
HMDB0007236,"DG(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",C43H72O5,668.5379754,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,OPNGKSOAWMNPIR-YZBXQAENSA-N
HMDB0007237,"DG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C43H70O5,666.5223253,[H][C@](CO)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,ZILMKERHGSKQBG-PNCFOYGISA-N
HMDB0056192,DG(18:1n7/0:0/18:4n3),C39H66O5,614.4910252,[H][C@@](O)(COC(=O)CCCCCCCCC\C=C/CCCCCC)COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,FYYBTKGJGCSNCV-JRRRHNQSSA-N
HMDB0056189,DG(18:1n7/0:0/22:4n6),C43H74O5,670.5536255,[H][C@@](O)(COC(=O)CCCCCCCCC\C=C/CCCCCC)COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,IKSWSKJAXUGKHC-YKLMAKBOSA-N
HMDB0056195,DG(18:1n7/0:0/22:5n3),C43H72O5,668.5379754,[H][C@@](O)(COC(=O)CCCCCCCCC\C=C/CCCCCC)COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,BWPPXWXSNNMLOW-MOZLSNFLSA-N
HMDB0056190,DG(18:1n7/0:0/22:5n6),C43H72O5,668.5379754,[H][C@@](O)(COC(=O)CCCCCCCCC\C=C/CCCCCC)COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,RJUNCJKUOOBPGW-QIVCKLOOSA-N
HMDB0056202,DG(18:1n9/0:0/18:2n6),C40H72O5,632.5379754,[H][C@@](O)(COC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/C\C=C/CCCCCC,JOJJIWNPSBTCRD-WIXDUPTASA-N
HMDB0056211,DG(18:1n9/0:0/18:4n3),C39H66O5,614.4910252,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,IAFKLCDFTGOUGB-YKVFHVBNSA-N
HMDB0056208,DG(18:1n9/0:0/22:4n6),C43H74O5,670.5536255,[H][C@@](O)(COC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,QPKXQZITTOAAKY-UAGIJASUSA-N
HMDB0056214,DG(18:1n9/0:0/22:5n3),C43H72O5,668.5379754,[H][C@@](O)(COC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,MARDKHBEDGKFMD-IGQXSGMTSA-N
HMDB0056209,DG(18:1n9/0:0/22:5n6),C43H72O5,668.5379754,[H][C@@](O)(COC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,GHJOXQFLZDFHBM-UKICFWOOSA-N
HMDB0007246,"DG(18:2(9Z,12Z)/18:1(11Z)/0:0)",C39H70O5,618.5223253,[H][C@](CO)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,YNIJMKWVLKABRN-TWDSNVLRSA-N
HMDB0007247,"DG(18:2(9Z,12Z)/18:1(9Z)/0:0)",C39H70O5,618.5223253,[H][C@](CO)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,FQNNBQJKEBDPQS-QPNAJOTBSA-N
HMDB0007248,"DG(18:2(9Z,12Z)/18:2(9Z,12Z)/0:0)",C39H68O5,616.5066753,[H][C@](CO)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,MQGBAQLIFKSMEM-ZHARMHCNSA-N
